synthetic_record_id,ps,timestamp,zone_id,event_phase,source_id,measurement_value,quality_score,confidence,missingness_flag,anomaly_flag,latency_seconds,temperature_c,humidity_pct,source_method,verification_status,data_lineage
SEVA_SYN_001498,SEVAK AI,2025-01-16 14:30:00,22,event,253,135.44,0.8931,0.954,False,False,3.69,26.44,55.92,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001499,SEVAK AI,2025-01-16 14:45:00,72,peak,240,87.264,1.0,1.0,False,False,4.33,39.17,54.3,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001500,SEVAK AI,2025-01-16 15:00:00,6,pre_event,473,158.707,0.934,0.7943,False,False,7.84,33.81,43.66,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001501,SEVAK AI,2025-01-16 15:15:00,35,normal,191,42.083,1.0,1.0,False,False,23.72,35.51,76.0,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001502,SEVAK AI,2025-01-16 15:30:00,7,event,53,248.934,0.9406,0.9276,False,False,13.67,22.06,66.1,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001503,SEVAK AI,2025-01-16 15:45:00,34,pre_event,402,99.848,1.0,0.9101,False,False,8.49,37.85,50.9,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001504,SEVAK AI,2025-01-16 16:00:00,33,event,46,151.152,0.9475,0.7114,False,False,11.64,25.32,73.1,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001505,SEVAK AI,2025-01-16 16:15:00,95,pre_event,186,147.268,0.9448,0.8858,False,False,1.13,30.93,63.58,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001506,SEVAK AI,2025-01-16 16:30:00,40,normal,20,161.793,0.9194,0.7406,False,False,22.99,31.45,54.25,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001507,SEVAK AI,2025-01-16 16:45:00,63,normal,62,125.855,0.9226,0.8154,False,False,27.09,34.63,50.16,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001508,SEVAK AI,2025-01-16 17:00:00,93,normal,171,103.905,0.9631,0.9598,False,False,41.57,21.34,78.5,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001509,SEVAK AI,2025-01-16 17:15:00,42,peak,144,101.469,0.9166,0.7523,False,False,22.54,32.42,50.08,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001510,SEVAK AI,2025-01-16 17:30:00,36,normal,197,88.078,1.0,0.8971,False,False,2.53,28.62,63.02,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001511,SEVAK AI,2025-01-16 17:45:00,100,normal,313,125.521,0.8729,0.89,False,False,22.77,25.11,94.24,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001512,SEVAK AI,2025-01-16 18:00:00,47,event,298,150.985,0.9297,0.9248,False,False,25.69,31.68,59.21,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001513,SEVAK AI,2025-01-16 18:15:00,90,normal,427,108.687,1.0,0.878,False,False,12.74,31.18,64.97,public_feed,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001514,SEVAK AI,2025-01-16 18:30:00,32,normal,257,80.269,1.0,0.9215,False,False,5.48,32.46,39.96,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001515,SEVAK AI,2025-01-16 18:45:00,20,event,255,155.445,0.7943,0.8393,False,False,31.68,25.55,73.62,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001516,SEVAK AI,2025-01-16 19:00:00,13,event,276,195.643,0.9799,0.8153,False,False,14.75,26.14,70.9,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001517,SEVAK AI,2025-01-16 19:15:00,50,normal,455,106.141,0.9288,0.9345,False,False,0.71,30.21,52.27,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001518,SEVAK AI,2025-01-16 19:30:00,78,pre_event,133,87.546,1.0,0.9034,False,False,8.76,29.32,80.83,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001519,SEVAK AI,2025-01-16 19:45:00,27,peak,380,65.501,0.7702,0.8855,False,False,6.24,25.63,82.85,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001520,SEVAK AI,2025-01-16 20:00:00,22,normal,158,103.79,0.83,0.7679,False,False,5.0,18.78,96.44,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001521,SEVAK AI,2025-01-16 20:15:00,93,event,479,273.289,0.8499,0.8667,False,False,28.05,31.78,57.87,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001522,SEVAK AI,2025-01-16 20:30:00,75,peak,168,101.931,0.9357,0.8957,False,False,8.33,22.5,39.11,sensor,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001523,SEVAK AI,2025-01-16 20:45:00,50,pre_event,66,99.103,1.0,0.9045,False,False,3.49,25.01,73.82,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001524,SEVAK AI,2025-01-16 21:00:00,44,pre_event,432,95.717,0.8953,0.9622,False,False,24.82,28.49,47.64,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001525,SEVAK AI,2025-01-16 21:15:00,7,peak,259,99.517,1.0,0.7868,False,False,14.75,27.11,54.36,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001526,SEVAK AI,2025-01-16 21:30:00,64,normal,264,110.003,0.9199,0.8001,False,False,3.12,31.11,77.72,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001527,SEVAK AI,2025-01-16 21:45:00,23,pre_event,161,113.621,1.0,0.9812,False,False,10.91,25.54,39.75,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001528,SEVAK AI,2025-01-16 22:00:00,35,pre_event,125,97.603,0.9465,0.7933,False,False,1.67,31.25,85.62,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001529,SEVAK AI,2025-01-16 22:15:00,40,pre_event,449,91.271,0.8223,1.0,False,False,30.35,33.16,48.83,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001530,SEVAK AI,2025-01-16 22:30:00,17,normal,386,90.639,0.843,0.7778,False,False,12.19,31.27,52.14,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001531,SEVAK AI,2025-01-16 22:45:00,5,post_event,435,102.963,0.8249,0.8664,False,False,10.54,21.77,72.14,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001532,SEVAK AI,2025-01-16 23:00:00,82,event,467,153.207,0.8893,0.8631,False,False,30.67,32.25,52.0,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001533,SEVAK AI,2025-01-16 23:15:00,35,post_event,354,94.393,0.9274,0.8624,True,False,16.63,25.32,60.8,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001534,SEVAK AI,2025-01-16 23:30:00,21,pre_event,133,76.356,0.9694,0.8284,False,False,23.65,26.77,70.38,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001535,SEVAK AI,2025-01-16 23:45:00,9,normal,97,98.796,0.9504,0.9509,False,False,9.95,16.98,77.69,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001536,SEVAK AI,2025-01-17 00:00:00,52,normal,138,102.364,0.9587,0.8844,False,False,10.96,32.92,92.15,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001537,SEVAK AI,2025-01-17 00:15:00,69,normal,72,121.053,0.9576,0.9068,False,False,8.91,29.19,41.73,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001538,SEVAK AI,2025-01-17 00:30:00,88,peak,338,91.842,0.9617,1.0,False,False,17.2,23.77,65.14,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001539,SEVAK AI,2025-01-17 00:45:00,77,peak,238,139.334,0.9164,0.8491,False,False,26.23,30.24,79.97,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001540,SEVAK AI,2025-01-17 01:00:00,66,normal,449,80.593,0.9223,0.8051,False,False,5.05,36.58,93.58,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001541,SEVAK AI,2025-01-17 01:15:00,95,event,165,141.648,0.8426,0.7607,False,False,4.07,19.66,57.35,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001542,SEVAK AI,2025-01-17 01:30:00,49,normal,83,73.974,1.0,0.7683,False,False,7.62,33.92,64.87,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001543,SEVAK AI,2025-01-17 01:45:00,100,pre_event,255,117.915,0.9009,0.8332,False,False,19.62,25.19,57.03,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001544,SEVAK AI,2025-01-17 02:00:00,100,post_event,442,94.763,1.0,0.8544,False,False,9.99,27.3,78.81,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001545,SEVAK AI,2025-01-17 02:15:00,92,peak,383,109.822,0.8193,0.8787,False,False,5.55,32.62,46.5,public_feed,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001546,SEVAK AI,2025-01-17 02:30:00,32,normal,255,100.34,0.9296,1.0,False,False,14.93,35.29,32.32,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001547,SEVAK AI,2025-01-17 02:45:00,84,normal,330,136.923,0.8612,0.9431,False,False,23.17,24.26,79.99,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001548,SEVAK AI,2025-01-17 03:00:00,19,normal,70,94.002,0.951,0.8142,False,False,7.44,23.69,78.41,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001549,SEVAK AI,2025-01-17 03:15:00,72,peak,97,38.297,0.9183,0.9423,False,False,6.95,21.98,51.16,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001550,SEVAK AI,2025-01-17 03:30:00,73,normal,500,162.449,0.9859,0.8215,False,False,11.44,26.51,31.88,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001551,SEVAK AI,2025-01-17 03:45:00,77,normal,461,77.821,0.8648,0.882,False,False,32.27,24.14,53.02,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001552,SEVAK AI,2025-01-17 04:00:00,72,normal,335,111.654,0.962,0.9412,False,False,26.52,32.69,36.11,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001553,SEVAK AI,2025-01-17 04:15:00,55,peak,127,77.509,0.904,0.8681,False,False,17.4,20.49,47.45,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001554,SEVAK AI,2025-01-17 04:30:00,56,normal,143,106.993,0.8171,0.9166,False,True,27.57,26.95,89.55,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001555,SEVAK AI,2025-01-17 04:45:00,26,normal,1,137.338,1.0,1.0,False,True,12.99,24.48,52.37,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001556,SEVAK AI,2025-01-17 05:00:00,10,post_event,158,72.085,0.9414,0.8807,False,False,5.13,31.96,50.03,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001557,SEVAK AI,2025-01-17 05:15:00,10,event,226,153.612,0.816,0.868,False,False,19.63,33.45,41.77,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001558,SEVAK AI,2025-01-17 05:30:00,92,normal,94,85.235,0.9372,0.9406,False,False,36.62,16.33,65.46,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001559,SEVAK AI,2025-01-17 05:45:00,69,event,190,156.044,1.0,0.9794,False,False,2.17,25.77,45.59,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001560,SEVAK AI,2025-01-17 06:00:00,41,peak,216,81.542,0.888,0.9221,False,False,23.99,21.56,60.47,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001561,SEVAK AI,2025-01-17 06:15:00,27,event,145,246.283,1.0,0.9978,False,False,4.6,33.11,66.74,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001562,SEVAK AI,2025-01-17 06:30:00,59,normal,112,82.999,0.9806,0.8265,False,False,11.47,30.04,67.0,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001563,SEVAK AI,2025-01-17 06:45:00,17,normal,148,77.758,0.8345,0.8816,False,False,6.21,37.17,74.16,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001564,SEVAK AI,2025-01-17 07:00:00,18,peak,59,69.408,0.9437,0.8987,False,False,24.21,28.48,20.5,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001565,SEVAK AI,2025-01-17 07:15:00,78,peak,430,80.656,1.0,0.9955,False,False,13.27,25.82,74.17,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001566,SEVAK AI,2025-01-17 07:30:00,92,post_event,397,96.839,0.8109,0.9867,False,False,24.72,21.21,62.74,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001567,SEVAK AI,2025-01-17 07:45:00,90,normal,184,135.813,1.0,1.0,False,False,34.62,25.62,73.76,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001568,SEVAK AI,2025-01-17 08:00:00,59,normal,198,83.144,1.0,0.9901,False,False,21.69,34.41,71.07,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001569,SEVAK AI,2025-01-17 08:15:00,21,peak,375,145.401,0.8588,0.8735,False,False,17.38,30.74,66.01,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001570,SEVAK AI,2025-01-17 08:30:00,60,event,351,286.853,0.983,0.9953,False,False,8.0,35.48,45.59,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001571,SEVAK AI,2025-01-17 08:45:00,73,post_event,174,62.537,0.8435,0.8696,False,False,11.02,25.04,64.99,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001572,SEVAK AI,2025-01-17 09:00:00,16,peak,192,111.954,0.8426,0.8652,False,False,28.76,30.91,39.27,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001573,SEVAK AI,2025-01-17 09:15:00,6,normal,223,128.787,0.8732,1.0,False,False,5.96,26.43,92.83,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001574,SEVAK AI,2025-01-17 09:30:00,35,normal,435,76.502,0.8599,1.0,False,False,64.98,22.78,73.65,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001575,SEVAK AI,2025-01-17 09:45:00,87,post_event,27,104.679,0.8107,0.7873,False,False,16.17,18.93,38.63,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001576,SEVAK AI,2025-01-17 10:00:00,70,post_event,28,79.162,0.7278,0.8488,False,False,1.93,18.69,70.67,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001577,SEVAK AI,2025-01-17 10:15:00,81,normal,61,95.606,0.8558,0.8642,False,False,12.15,33.53,50.42,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001578,SEVAK AI,2025-01-17 10:30:00,35,normal,6,82.225,0.9806,0.7786,False,False,4.78,35.04,79.59,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001579,SEVAK AI,2025-01-17 10:45:00,28,normal,283,56.311,0.9541,0.9876,False,False,20.03,31.45,56.83,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001580,SEVAK AI,2025-01-17 11:00:00,74,normal,69,113.921,0.9157,0.8549,False,False,48.85,32.96,71.38,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001581,SEVAK AI,2025-01-17 11:15:00,74,normal,341,126.33,0.8018,0.8763,False,False,26.94,22.97,62.44,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001582,SEVAK AI,2025-01-17 11:30:00,44,post_event,269,127.558,0.9404,0.744,False,False,14.05,23.8,82.68,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001583,SEVAK AI,2025-01-17 11:45:00,94,post_event,94,132.952,0.8447,0.676,False,False,16.32,27.5,26.98,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001584,SEVAK AI,2025-01-17 12:00:00,86,event,119,288.486,0.9074,0.8217,False,False,2.87,19.22,49.03,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001585,SEVAK AI,2025-01-17 12:15:00,44,post_event,36,71.104,0.9063,1.0,False,False,5.11,22.01,39.48,sensor,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001586,SEVAK AI,2025-01-17 12:30:00,81,normal,226,106.768,1.0,0.8868,False,False,25.23,38.7,54.76,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001587,SEVAK AI,2025-01-17 12:45:00,20,peak,361,100.317,0.9273,1.0,False,False,15.84,34.62,66.58,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001588,SEVAK AI,2025-01-17 13:00:00,98,event,13,195.883,0.9967,1.0,False,False,13.05,22.9,62.02,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001589,SEVAK AI,2025-01-17 13:15:00,81,peak,378,108.397,0.9693,0.8943,False,False,14.4,27.82,64.18,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001590,SEVAK AI,2025-01-17 13:30:00,93,event,278,121.365,0.9632,0.9888,False,False,25.61,21.38,67.46,system_log,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001591,SEVAK AI,2025-01-17 13:45:00,62,peak,157,138.163,0.8895,1.0,False,False,19.48,24.24,71.28,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001592,SEVAK AI,2025-01-17 14:00:00,100,normal,323,158.403,1.0,0.8754,True,False,15.17,30.56,76.91,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001593,SEVAK AI,2025-01-17 14:15:00,78,peak,167,116.538,0.9237,0.7983,False,False,8.78,29.61,63.67,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001594,SEVAK AI,2025-01-17 14:30:00,7,event,49,242.698,0.9333,0.999,False,False,23.6,27.89,80.43,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001595,SEVAK AI,2025-01-17 14:45:00,38,peak,35,105.847,0.9422,0.8792,False,False,12.78,24.07,56.88,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001596,SEVAK AI,2025-01-17 15:00:00,57,event,71,260.919,0.8056,0.7353,False,False,19.52,30.83,63.92,public_feed,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001597,SEVAK AI,2025-01-17 15:15:00,30,event,76,312.574,0.9794,0.9164,False,False,10.84,29.12,69.8,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001598,SEVAK AI,2025-01-17 15:30:00,73,normal,79,94.593,1.0,0.7622,False,False,6.18,30.23,73.47,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001599,SEVAK AI,2025-01-17 15:45:00,23,peak,469,47.114,1.0,0.6881,False,False,8.65,28.46,75.68,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001600,SEVAK AI,2025-01-17 16:00:00,3,normal,248,97.989,0.856,0.9911,False,False,16.61,29.74,76.22,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001601,SEVAK AI,2025-01-17 16:15:00,66,peak,372,99.156,0.9883,0.8222,False,False,19.44,27.65,62.17,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001602,SEVAK AI,2025-01-17 16:30:00,18,pre_event,447,71.825,0.9051,0.7957,False,False,22.48,31.92,55.41,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001603,SEVAK AI,2025-01-17 16:45:00,9,normal,293,67.804,0.9232,0.9276,False,False,23.05,21.38,51.61,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001604,SEVAK AI,2025-01-17 17:00:00,85,peak,389,88.766,0.9272,1.0,False,False,16.87,25.48,70.99,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001605,SEVAK AI,2025-01-17 17:15:00,72,post_event,184,120.997,1.0,0.8649,False,False,27.16,26.99,49.17,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001606,SEVAK AI,2025-01-17 17:30:00,97,normal,132,95.267,0.9949,0.9734,False,False,4.4,33.14,44.76,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001607,SEVAK AI,2025-01-17 17:45:00,19,peak,390,120.699,0.7976,0.8151,False,False,5.62,27.62,63.33,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001608,SEVAK AI,2025-01-17 18:00:00,49,normal,478,72.114,0.906,0.8423,False,False,14.88,25.18,63.27,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001609,SEVAK AI,2025-01-17 18:15:00,17,post_event,199,70.985,0.8625,1.0,False,False,14.97,28.4,73.81,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001610,SEVAK AI,2025-01-17 18:30:00,65,normal,207,81.391,0.9071,0.8925,False,False,4.22,24.34,46.21,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001611,SEVAK AI,2025-01-17 18:45:00,16,normal,134,117.433,0.9424,1.0,False,False,21.6,25.76,34.52,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001612,SEVAK AI,2025-01-17 19:00:00,20,normal,222,93.397,0.8791,0.9009,False,False,11.38,22.9,51.18,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001613,SEVAK AI,2025-01-17 19:15:00,68,peak,417,48.985,1.0,0.8403,False,False,20.66,33.22,70.06,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001614,SEVAK AI,2025-01-17 19:30:00,57,pre_event,353,84.217,0.9381,0.8577,False,False,18.4,24.75,69.26,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001615,SEVAK AI,2025-01-17 19:45:00,63,peak,386,115.79,1.0,1.0,False,False,18.69,26.07,57.89,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001616,SEVAK AI,2025-01-17 20:00:00,30,peak,136,91.455,0.8779,0.9303,False,False,12.85,21.46,72.82,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001617,SEVAK AI,2025-01-17 20:15:00,74,pre_event,6,79.258,0.9492,0.9767,True,False,2.39,19.53,86.51,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001618,SEVAK AI,2025-01-17 20:30:00,57,normal,493,117.3,0.9265,0.7338,False,False,10.14,28.18,74.5,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001619,SEVAK AI,2025-01-17 20:45:00,100,normal,292,136.398,1.0,0.6791,False,False,8.8,18.93,74.64,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001620,SEVAK AI,2025-01-17 21:00:00,28,normal,185,101.932,0.9836,0.9098,False,False,15.01,21.54,68.71,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001621,SEVAK AI,2025-01-17 21:15:00,80,pre_event,395,82.758,0.9519,0.9494,False,False,28.09,28.03,62.15,public_feed,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001622,SEVAK AI,2025-01-17 21:30:00,82,post_event,318,92.868,0.9088,0.8832,False,False,20.8,33.52,73.92,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001623,SEVAK AI,2025-01-17 21:45:00,36,event,49,126.329,0.9984,0.8043,False,False,8.92,29.75,66.25,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001624,SEVAK AI,2025-01-17 22:00:00,87,peak,160,151.459,0.8905,1.0,False,False,13.24,22.94,53.08,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001625,SEVAK AI,2025-01-17 22:15:00,53,normal,428,100.455,1.0,0.8566,False,False,6.17,21.32,56.26,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001626,SEVAK AI,2025-01-17 22:30:00,92,normal,65,150.006,0.9405,1.0,False,False,16.72,26.8,37.29,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001627,SEVAK AI,2025-01-17 22:45:00,66,event,137,206.626,0.8979,0.9339,False,False,37.35,24.29,34.59,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001628,SEVAK AI,2025-01-17 23:00:00,30,pre_event,174,74.182,0.9255,0.9732,False,False,19.91,27.35,59.87,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001629,SEVAK AI,2025-01-17 23:15:00,5,normal,300,92.961,1.0,0.9823,False,False,20.79,23.53,71.93,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001630,SEVAK AI,2025-01-17 23:30:00,5,normal,422,102.888,0.8601,1.0,False,False,20.95,32.74,71.92,synthetic_augmentation,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001631,SEVAK AI,2025-01-17 23:45:00,52,normal,173,66.509,0.9019,0.8792,False,False,38.73,34.74,74.59,sensor,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001632,SEVAK AI,2025-01-18 00:00:00,63,pre_event,299,130.467,0.8937,0.9706,False,False,32.23,21.29,61.1,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001633,SEVAK AI,2025-01-18 00:15:00,38,event,383,163.341,0.9023,0.7626,False,False,14.52,13.61,68.24,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
