synthetic_record_id,ps,timestamp,zone_id,event_phase,source_id,measurement_value,quality_score,confidence,missingness_flag,anomaly_flag,latency_seconds,temperature_c,humidity_pct,source_method,verification_status,data_lineage
SEVA_SYN_009417,SEVAK AI,2025-04-09 02:15:00,19,pre_event,205,64.653,0.9017,0.8273,False,False,18.81,33.51,59.49,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000096,SEVAK AI,2025-01-02 00:00:00,32,normal,67,78.954,0.8083,0.9424,False,False,7.96,27.39,49.43,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_006681,SEVAK AI,2025-03-11 14:15:00,89,peak,488,78.79,0.8752,0.9014,False,False,18.42,29.46,80.33,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001512,SEVAK AI,2025-01-16 18:00:00,47,event,298,150.985,0.9297,0.9248,False,False,25.69,31.68,59.21,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_008791,SEVAK AI,2025-04-02 13:45:00,53,normal,477,96.229,0.8725,1.0,False,False,29.29,30.65,49.05,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000119,SEVAK AI,2025-01-02 05:45:00,66,normal,240,122.491,0.9021,0.7671,False,False,21.35,23.82,76.91,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_007791,SEVAK AI,2025-03-23 03:45:00,74,post_event,490,108.614,1.0,0.9012,False,False,12.75,32.25,64.97,sensor,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_006517,SEVAK AI,2025-03-09 21:15:00,73,peak,55,66.248,0.88,0.9583,False,False,24.64,29.64,76.08,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000033,SEVAK AI,2025-01-01 08:15:00,96,post_event,384,93.369,0.7533,0.8876,False,False,12.25,32.55,61.06,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_007887,SEVAK AI,2025-03-24 03:45:00,6,normal,424,106.538,1.0,0.8627,False,False,35.2,19.94,76.2,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_006830,SEVAK AI,2025-03-13 03:30:00,16,normal,84,123.896,0.9611,0.8845,False,False,6.92,33.13,64.16,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_005421,SEVAK AI,2025-02-26 11:15:00,55,peak,193,81.354,0.9293,0.7666,False,False,41.0,32.64,53.0,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001068,SEVAK AI,2025-01-12 03:00:00,20,normal,85,124.704,1.0,0.9015,True,False,9.97,20.39,54.46,synthetic_augmentation,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001347,SEVAK AI,2025-01-15 00:45:00,19,pre_event,16,138.619,0.895,0.8447,False,False,8.76,22.47,56.23,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_004747,SEVAK AI,2025-02-19 10:45:00,22,pre_event,305,89.348,0.9719,0.931,False,False,1.85,28.31,51.67,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_006005,SEVAK AI,2025-03-04 13:15:00,13,normal,35,105.532,0.905,0.8607,False,False,12.54,21.27,69.69,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_006039,SEVAK AI,2025-03-04 21:45:00,39,pre_event,487,82.691,0.9623,0.7673,False,False,9.21,32.44,84.96,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003817,SEVAK AI,2025-02-09 18:15:00,9,peak,59,120.806,1.0,0.8127,False,False,8.6,18.31,87.42,synthetic_augmentation,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_008446,SEVAK AI,2025-03-29 23:30:00,69,normal,429,135.624,0.7754,0.7534,False,False,2.84,36.2,42.31,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_005269,SEVAK AI,2025-02-24 21:15:00,75,normal,447,89.596,0.9925,1.0,False,False,13.49,30.07,84.18,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_006897,SEVAK AI,2025-03-13 20:15:00,80,peak,164,117.798,0.8205,0.7705,False,False,35.38,31.62,60.35,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_005309,SEVAK AI,2025-02-25 07:15:00,83,event,33,214.848,0.6678,0.8208,False,False,5.72,30.28,50.72,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000031,SEVAK AI,2025-01-01 07:45:00,2,peak,147,94.32,0.9122,0.8681,False,False,32.81,31.88,47.09,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_005674,SEVAK AI,2025-03-01 02:30:00,47,normal,225,70.992,0.9691,0.9295,False,False,43.28,30.71,61.93,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_004386,SEVAK AI,2025-02-15 16:30:00,35,post_event,34,98.471,0.8407,1.0,False,False,18.49,32.33,46.3,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000029,SEVAK AI,2025-01-01 07:15:00,36,normal,41,88.272,0.9009,0.8122,False,False,0.35,32.25,50.36,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_004202,SEVAK AI,2025-02-13 18:30:00,23,normal,432,101.257,0.872,1.0,False,False,12.49,31.0,58.3,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_007507,SEVAK AI,2025-03-20 04:45:00,28,normal,325,109.939,1.0,0.9975,False,False,10.56,32.71,80.53,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000735,SEVAK AI,2025-01-08 15:45:00,79,normal,140,69.469,0.9384,0.6238,False,False,9.38,25.61,43.66,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_002067,SEVAK AI,2025-01-22 12:45:00,29,normal,93,118.763,1.0,0.9586,False,False,26.55,34.31,40.72,sensor,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000106,SEVAK AI,2025-01-02 02:30:00,73,peak,43,142.775,1.0,0.8121,False,False,7.78,23.42,70.95,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009644,SEVAK AI,2025-04-11 11:00:00,62,event,201,280.376,0.961,0.8811,False,False,5.85,26.35,94.93,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_008894,SEVAK AI,2025-04-03 15:30:00,62,normal,371,75.654,0.9104,0.8335,False,False,15.33,29.98,96.22,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_008020,SEVAK AI,2025-03-25 13:00:00,8,normal,155,97.568,0.8708,0.9103,False,False,5.33,22.57,57.36,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_002232,SEVAK AI,2025-01-24 06:00:00,79,peak,219,112.309,0.9387,0.7737,False,False,29.98,34.35,59.17,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000993,SEVAK AI,2025-01-11 08:15:00,16,peak,435,75.785,0.8996,0.8966,False,False,11.9,28.42,28.43,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009412,SEVAK AI,2025-04-09 01:00:00,51,post_event,473,115.065,0.9257,0.8767,False,False,4.03,27.96,66.38,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_007058,SEVAK AI,2025-03-15 12:30:00,99,peak,336,113.098,0.9643,0.8359,False,False,8.7,31.05,36.94,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_006789,SEVAK AI,2025-03-12 17:15:00,58,pre_event,310,80.348,0.8968,0.9854,False,False,21.73,30.39,60.67,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000360,SEVAK AI,2025-01-04 18:00:00,5,event,363,196.203,0.9631,0.9251,False,False,18.69,27.01,68.44,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000304,SEVAK AI,2025-01-04 04:00:00,32,normal,308,76.598,0.9285,0.973,False,False,16.84,24.69,67.41,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_002627,SEVAK AI,2025-01-28 08:45:00,90,normal,113,132.046,0.8633,0.6378,False,False,30.75,21.96,90.92,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_008965,SEVAK AI,2025-04-04 09:15:00,72,pre_event,478,121.23,0.8639,1.0,False,False,14.2,25.65,68.72,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_004513,SEVAK AI,2025-02-17 00:15:00,18,post_event,438,84.61,0.976,0.8787,False,False,26.21,36.83,76.34,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_005910,SEVAK AI,2025-03-03 13:30:00,55,peak,53,78.104,0.7611,0.6871,False,False,20.87,29.14,75.42,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_008313,SEVAK AI,2025-03-28 14:15:00,44,normal,94,117.926,0.8703,0.8958,False,False,23.17,31.7,50.22,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003100,SEVAK AI,2025-02-02 07:00:00,78,normal,248,105.941,1.0,0.8282,False,False,3.7,34.0,66.77,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_005703,SEVAK AI,2025-03-01 09:45:00,58,event,139,241.861,0.912,0.9779,False,False,18.6,25.71,75.83,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003898,SEVAK AI,2025-02-10 14:30:00,48,normal,224,22.435,0.7782,0.7895,False,False,2.21,29.08,62.3,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_005440,SEVAK AI,2025-02-26 16:00:00,49,post_event,445,143.163,1.0,0.7527,False,False,11.55,20.34,53.28,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_007930,SEVAK AI,2025-03-24 14:30:00,100,event,498,128.685,0.9356,1.0,False,False,22.54,35.81,71.2,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000621,SEVAK AI,2025-01-07 11:15:00,23,normal,47,133.217,0.9318,0.9955,False,False,5.48,17.44,53.49,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_007235,SEVAK AI,2025-03-17 08:45:00,11,pre_event,401,107.071,0.9958,0.8807,False,False,8.94,27.63,63.12,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_002498,SEVAK AI,2025-01-27 00:30:00,91,peak,276,95.988,0.9528,0.8374,False,False,31.37,29.39,63.32,manual,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000713,SEVAK AI,2025-01-08 10:15:00,87,normal,313,77.654,0.9172,0.936,False,False,3.28,26.86,46.83,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_008403,SEVAK AI,2025-03-29 12:45:00,90,normal,198,119.163,1.0,0.8738,False,False,21.18,24.18,44.7,synthetic_augmentation,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_002855,SEVAK AI,2025-01-30 17:45:00,46,normal,418,97.84,1.0,0.878,False,False,17.12,24.6,44.87,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_004269,SEVAK AI,2025-02-14 11:15:00,22,normal,156,114.449,0.939,0.8876,False,False,15.07,32.66,65.26,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_002908,SEVAK AI,2025-01-31 07:00:00,96,post_event,287,116.397,0.9182,0.9596,False,False,2.79,26.85,54.48,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_008080,SEVAK AI,2025-03-26 04:00:00,84,post_event,285,125.329,0.9317,0.8006,False,False,8.81,27.56,36.92,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_004516,SEVAK AI,2025-02-17 01:00:00,20,event,251,195.109,0.8211,1.0,False,False,1.91,28.88,57.17,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001261,SEVAK AI,2025-01-14 03:15:00,87,normal,82,102.848,0.9497,0.7945,False,False,10.17,35.49,65.54,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003160,SEVAK AI,2025-02-02 22:00:00,79,peak,390,125.331,0.973,0.7938,False,False,21.23,27.57,82.46,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000970,SEVAK AI,2025-01-11 02:30:00,29,pre_event,167,76.431,0.9017,0.7934,False,False,2.58,21.25,73.39,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003912,SEVAK AI,2025-02-10 18:00:00,49,pre_event,468,117.222,0.8587,0.7909,False,False,29.77,37.27,62.67,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_005198,SEVAK AI,2025-02-24 03:30:00,8,normal,97,87.896,0.904,0.9981,False,False,34.49,17.02,65.42,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_008846,SEVAK AI,2025-04-03 03:30:00,67,peak,267,60.017,0.9253,0.9808,False,False,5.31,28.58,55.65,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000259,SEVAK AI,2025-01-03 16:45:00,79,pre_event,141,144.208,0.8898,0.8485,False,False,28.3,25.62,78.85,synthetic_augmentation,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003790,SEVAK AI,2025-02-09 11:30:00,9,normal,356,99.654,0.9736,0.9316,False,False,10.23,31.4,37.16,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009202,SEVAK AI,2025-04-06 20:30:00,30,peak,120,117.184,0.9164,0.8904,False,False,31.68,19.65,79.74,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000487,SEVAK AI,2025-01-06 01:45:00,69,normal,227,101.895,0.8103,0.8564,False,False,1.92,20.34,44.37,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_007907,SEVAK AI,2025-03-24 08:45:00,22,post_event,500,100.35,0.9057,0.8688,False,False,19.17,22.53,70.78,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000518,SEVAK AI,2025-01-06 09:30:00,93,peak,229,139.375,0.8733,0.8863,False,False,21.17,25.78,69.11,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_008342,SEVAK AI,2025-03-28 21:30:00,12,event,488,233.406,0.9087,1.0,False,False,42.08,26.65,76.67,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000311,SEVAK AI,2025-01-04 05:45:00,31,normal,140,92.929,0.9411,0.8734,False,False,37.1,35.39,40.85,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003231,SEVAK AI,2025-02-03 15:45:00,17,pre_event,70,159.233,0.9312,0.9488,False,False,8.62,24.89,78.11,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_007932,SEVAK AI,2025-03-24 15:00:00,47,normal,248,64.353,0.8714,0.976,False,False,39.29,33.95,53.37,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_007457,SEVAK AI,2025-03-19 16:15:00,66,post_event,483,100.117,0.9057,0.9463,False,False,11.8,17.36,73.42,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009783,SEVAK AI,2025-04-12 21:45:00,34,event,118,137.034,0.87,0.7503,False,False,18.19,23.36,63.27,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_005183,SEVAK AI,2025-02-23 23:45:00,10,normal,388,119.057,0.8471,0.9674,False,False,6.72,24.13,73.52,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_008076,SEVAK AI,2025-03-26 03:00:00,25,pre_event,141,74.017,1.0,0.7173,False,False,45.66,25.86,81.73,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_006501,SEVAK AI,2025-03-09 17:15:00,63,normal,494,65.855,0.8979,1.0,False,False,16.21,24.88,81.89,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_006790,SEVAK AI,2025-03-12 17:30:00,92,normal,347,113.974,0.8911,0.988,False,False,11.76,28.04,88.68,public_feed,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_007772,SEVAK AI,2025-03-22 23:00:00,73,event,329,245.526,0.93,0.8471,False,False,58.14,29.16,50.76,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_002737,SEVAK AI,2025-01-29 12:15:00,55,peak,276,93.317,0.7511,0.7107,False,False,31.88,31.78,76.37,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_007841,SEVAK AI,2025-03-23 16:15:00,91,pre_event,173,84.987,1.0,0.8141,False,False,1.2,28.74,100.0,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_006261,SEVAK AI,2025-03-07 05:15:00,3,peak,275,86.663,0.9491,0.9013,False,False,11.96,26.5,57.03,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_008205,SEVAK AI,2025-03-27 11:15:00,81,normal,492,123.254,1.0,0.8347,False,False,12.54,24.77,62.19,public_feed,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001247,SEVAK AI,2025-01-13 23:45:00,86,peak,404,69.955,0.8576,0.9401,False,False,35.51,28.31,86.83,synthetic_augmentation,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_009335,SEVAK AI,2025-04-08 05:45:00,53,normal,160,91.494,1.0,0.8615,False,False,16.63,21.78,73.01,manual,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_004194,SEVAK AI,2025-02-13 16:30:00,60,normal,98,75.986,0.8409,1.0,False,False,8.01,20.58,62.22,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_008000,SEVAK AI,2025-03-25 08:00:00,11,event,121,328.21,0.7694,0.9689,False,False,16.56,25.93,81.08,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_007377,SEVAK AI,2025-03-18 20:15:00,55,normal,86,67.178,0.9595,0.8677,False,False,8.28,33.84,70.69,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003434,SEVAK AI,2025-02-05 18:30:00,14,event,479,156.074,1.0,0.8086,False,False,14.59,22.75,57.79,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_005381,SEVAK AI,2025-02-26 01:15:00,60,post_event,300,97.659,0.8396,0.9245,False,False,21.69,29.49,67.33,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000958,SEVAK AI,2025-01-10 23:30:00,93,pre_event,90,94.181,1.0,0.7993,False,False,4.14,38.11,44.6,synthetic_augmentation,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000416,SEVAK AI,2025-01-05 08:00:00,44,post_event,498,120.136,1.0,0.9684,False,False,6.74,25.25,50.27,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_005741,SEVAK AI,2025-03-01 19:15:00,90,event,251,145.536,0.8852,0.9495,False,False,13.72,23.72,54.14,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_006727,SEVAK AI,2025-03-12 01:45:00,40,post_event,67,145.487,0.9423,0.8536,False,False,8.76,24.15,68.47,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_004381,SEVAK AI,2025-02-15 15:15:00,72,post_event,305,104.665,0.8438,0.836,False,False,5.82,21.72,64.92,system_log,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_005196,SEVAK AI,2025-02-24 03:00:00,72,normal,267,104.999,0.9091,0.8755,False,False,45.02,35.95,57.15,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001112,SEVAK AI,2025-01-12 14:00:00,2,normal,21,157.586,1.0,0.7654,False,False,19.69,24.94,67.42,public_feed,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_002688,SEVAK AI,2025-01-29 00:00:00,67,normal,22,95.767,0.825,0.9943,False,False,4.92,28.9,68.18,manual,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_006472,SEVAK AI,2025-03-09 10:00:00,16,event,150,386.749,0.9055,0.9563,False,False,26.69,27.41,41.2,manual,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_008819,SEVAK AI,2025-04-02 20:45:00,96,post_event,210,59.346,0.9246,0.9134,False,False,20.98,24.87,63.64,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_007807,SEVAK AI,2025-03-23 07:45:00,82,peak,437,98.153,0.7662,1.0,False,False,12.38,31.63,87.31,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003410,SEVAK AI,2025-02-05 12:30:00,33,normal,428,134.295,0.9288,0.9144,False,False,12.41,23.81,47.51,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_000080,SEVAK AI,2025-01-01 20:00:00,89,peak,283,75.401,0.8488,0.8305,False,False,15.08,26.65,51.64,sensor,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_004613,SEVAK AI,2025-02-18 01:15:00,56,normal,401,88.865,0.9643,0.7522,False,False,6.27,27.22,71.08,public_feed,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001373,SEVAK AI,2025-01-15 07:15:00,74,normal,199,123.23,0.9386,0.9099,False,False,12.5,26.33,58.11,system_log,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_001509,SEVAK AI,2025-01-16 17:15:00,42,peak,144,101.469,0.9166,0.7523,False,False,22.54,32.42,50.08,sensor,sample_checked,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_006442,SEVAK AI,2025-03-09 02:30:00,86,normal,376,123.336,0.8513,1.0,False,False,17.3,29.45,87.66,synthetic_augmentation,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003070,SEVAK AI,2025-02-01 23:30:00,87,normal,50,97.184,0.9666,0.8383,False,False,50.26,14.22,84.38,system_log,verified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_003015,SEVAK AI,2025-02-01 09:45:00,33,peak,393,90.157,0.7199,0.8086,False,False,36.99,28.07,37.08,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
SEVA_SYN_004822,SEVAK AI,2025-02-20 05:30:00,42,normal,191,113.045,0.9153,0.9304,False,False,14.31,34.32,44.26,system_log,unverified,SYNTHETIC_DEVELOPMENT_DATA
